id,composition,energy,structure
./Mo4P6-4065_POSCAR,Mo4 P6,-782.9600,./Mo4P6-4065_POSCARPOSCAR
./Si2Mo2P8-5914_POSCAR,Mo2 P8 Si2,-889.8360,./Si2Mo2P8-5914_POSCARPOSCAR
./B2Mo2-2967_POSCAR,B2 Mo2,-143.1240,./B2Mo2-2967_POSCARPOSCAR
./Si1Mo1P1-3223_POSCAR,Mo1 P1 Si1,-65.5650,./Si1Mo1P1-3223_POSCARPOSCAR
./Si2B2Mo4P2-1528_POSCAR,B2 Mo4 P2 Si2,-809.0000,./Si2B2Mo4P2-1528_POSCARPOSCAR
./Si2B1Mo3P3-5958_POSCAR,B1 Mo3 P3 Si2,-610.9470,./Si2B1Mo3P3-5958_POSCARPOSCAR
./Si1B2Mo2P1-3568_POSCAR,B2 Mo2 P1 Si1,-282.8460,./Si1B2Mo2P1-3568_POSCARPOSCAR
./B2Mo2P3-1246_POSCAR,B2 Mo2 P3,-361.8440,./B2Mo2P3-1246_POSCARPOSCAR
./Si4B1-1664_POSCAR,B1 Si4,-131.9000,./Si4B1-1664_POSCARPOSCAR
./Si3Mo2P3-2186_POSCAR,Mo2 P3 Si3,-439.1600,./Si3Mo2P3-2186_POSCARPOSCAR
./Si2B3P7-6965_POSCAR,B3 P7 Si2,-810.8040,./Si2B3P7-6965_POSCARPOSCAR
./Si3B5Mo4-4904_POSCAR,B5 Mo4 Si3,-1147.9200,./Si3B5Mo4-4904_POSCARPOSCAR
./Mo4P4-2869_POSCAR,Mo4 P4,-547.7520,./Mo4P4-2869_POSCARPOSCAR
./Si2Mo2P4-5039_POSCAR,Mo2 P4 Si2,-440.1520,./Si2Mo2P4-5039_POSCARPOSCAR
./B2Mo4P2-3243_POSCAR,B2 Mo4 P2,-551.7200,./B2Mo4P2-3243_POSCARPOSCAR
./Si1B2P3-4767_POSCAR,B2 P3 Si1,-210.8640,./Si1B2P3-4767_POSCARPOSCAR
./Si1B2-23_POSCAR,B2 Si1,-53.0190,./Si1B2-23_POSCARPOSCAR
./Si7Mo5-4195_POSCAR,Mo5 Si7,-1145.2440,./Si7Mo5-4195_POSCARPOSCAR
./Si6P4-6386_POSCAR,P4 Si6,-528.4800,./Si6P4-6386_POSCARPOSCAR
./Si6B4P5-6498_POSCAR,B4 P5 Si6,-1296.2250,./Si6B4P5-6498_POSCARPOSCAR
./Si2B1Mo4P1-2533_POSCAR,B1 Mo4 P1 Si2,-547.1840,./Si2B1Mo4P1-2533_POSCARPOSCAR
./Si6Mo2P4-3120_POSCAR,Mo2 P4 Si6,-905.7480,./Si6Mo2P4-3120_POSCARPOSCAR
./Si2B2P2-42_POSCAR,B2 P2 Si2,-209.9340,./Si2B2P2-42_POSCARPOSCAR
./Mo3P9-6176_POSCAR,Mo3 P9,-988.4160,./Mo3P9-6176_POSCARPOSCAR
./Si5Mo1P4-3928_POSCAR,Mo1 P4 Si5,-587.8400,./Si5Mo1P4-3928_POSCARPOSCAR
./Mo8P6-3171_POSCAR,Mo8 P6,-1743.7000,./Mo8P6-3171_POSCARPOSCAR
./B2Mo4P4-5061_POSCAR,B2 Mo4 P4,-806.0200,./B2Mo4P4-5061_POSCARPOSCAR
./B4Mo7-3231_POSCAR,B4 Mo7,-1125.1900,./B4Mo7-3231_POSCARPOSCAR
./Si3B1P2-3278_POSCAR,B1 P2 Si3,-200.8380,./Si3B1P2-3278_POSCARPOSCAR
./Si3B3P3-4836_POSCAR,B3 P3 Si3,-467.6130,./Si3B3P3-4836_POSCARPOSCAR
./Si5B5-1726_POSCAR,B5 Si5,-559.3900,./Si5B5-1726_POSCARPOSCAR
./Si4P9-4153_POSCAR,P9 Si4,-903.6040,./Si4P9-4153_POSCARPOSCAR
./Si1B3Mo8P4-5174_POSCAR,B3 Mo8 P4 Si1,-2206.5600,./Si1B3Mo8P4-5174_POSCARPOSCAR
./Si2Mo3P6-2282_POSCAR,Mo3 P6 Si2,-847.3960,./Si2Mo3P6-2282_POSCARPOSCAR
./B3Mo4P1-5069_POSCAR,B3 Mo4 P1,-572.5200,./B3Mo4P1-5069_POSCARPOSCAR
./Mo3P3-597_POSCAR,Mo3 P3,-303.9840,./Mo3P3-597_POSCARPOSCAR
./Si2B1Mo1P2-1482_POSCAR,B1 Mo1 P2 Si2,-236.9340,./Si2B1Mo1P2-1482_POSCARPOSCAR
./Si2B1Mo2P2-4164_POSCAR,B1 Mo2 P2 Si2,-352.2680,./Si2B1Mo2P2-4164_POSCARPOSCAR
./Si3B5-4239_POSCAR,B5 Si3,-375.1680,./Si3B5-4239_POSCARPOSCAR
./B1Mo2P3-1729_POSCAR,B1 Mo2 P3,-276.9240,./B1Mo2P3-1729_POSCARPOSCAR
./Si5B5Mo6-909_POSCAR,B5 Mo6 Si5,-2057.1200,./Si5B5Mo6-909_POSCARPOSCAR
./B3Mo5P4-1506_POSCAR,B3 Mo5 P4,-1187.2080,./B3Mo5P4-1506_POSCARPOSCAR
./B4Mo6P3-5563_POSCAR,B4 Mo6 P3,-1438.4500,./B4Mo6P3-5563_POSCARPOSCAR
./Mo2P10-3083_POSCAR,Mo2 P10,-901.6440,./Mo2P10-3083_POSCARPOSCAR
./Si5Mo1P5-4586_POSCAR,Mo1 P5 Si5,-710.1380,./Si5Mo1P5-4586_POSCARPOSCAR
./Si5Mo6-1155_POSCAR,Mo6 Si5,-1041.2820,./Si5Mo6-1155_POSCARPOSCAR
./Si5B3-5161_POSCAR,B3 Si5,-361.4480,./Si5B3-5161_POSCARPOSCAR
./Si2Mo3P9-3261_POSCAR,Mo3 P9 Si2,-1289.3720,./Si2Mo3P9-3261_POSCARPOSCAR
./Si1B1Mo6-3950_POSCAR,B1 Mo6 Si1,-619.5120,./Si1B1Mo6-3950_POSCARPOSCAR
./Si4B2-1195_POSCAR,B2 Si4,-196.5600,./Si4B2-1195_POSCARPOSCAR
./Si8B2-6589_POSCAR,B2 Si8,-537.5200,./Si8B2-6589_POSCARPOSCAR
./Si3B1P5-3609_POSCAR,B1 P5 Si3,-442.0440,./Si3B1P5-3609_POSCARPOSCAR
./Si2B4P4-4316_POSCAR,B4 P4 Si2,-594.9300,./Si2B4P4-4316_POSCARPOSCAR
./Si1B6Mo8P5-2820_POSCAR,B6 Mo8 P5 Si1,-3235.6000,./Si1B6Mo8P5-2820_POSCARPOSCAR
./Si4B3P9-1478_POSCAR,B3 P9 Si4,-1424.5600,./Si4B3P9-1478_POSCARPOSCAR
./Si2B4-100_POSCAR,B4 Si2,-214.6260,./Si2B4-100_POSCARPOSCAR
./Mo2P10-4818_POSCAR,Mo2 P10,-907.2480,./Mo2P10-4818_POSCARPOSCAR
./Si3B2P3-6068_POSCAR,B2 P3 Si3,-371.7840,./Si3B2P3-6068_POSCARPOSCAR
./B3Mo8P1-908_POSCAR,B3 Mo8 P1,-1363.8000,./B3Mo8P1-908_POSCARPOSCAR
./Si3B2P4-2085_POSCAR,B2 P4 Si3,-448.1460,./Si3B2P4-2085_POSCARPOSCAR
./Si4B3Mo5-6143_POSCAR,B3 Mo5 Si4,-1172.5560,./Si4B3Mo5-6143_POSCARPOSCAR
./B4Mo5P1-5607_POSCAR,B4 Mo5 P1,-900.6900,./B4Mo5P1-5607_POSCARPOSCAR
./Si6Mo4-7297_POSCAR,Mo4 Si6,-776.2300,./Si6Mo4-7297_POSCARPOSCAR
./Si4B8-2382_POSCAR,B8 Si4,-847.5840,./Si4B8-2382_POSCARPOSCAR
./Si2B2Mo3P5-4631_POSCAR,B2 Mo3 P5 Si2,-1018.3560,./Si2B2Mo3P5-4631_POSCARPOSCAR
./Si4B2Mo5P1-6723_POSCAR,B2 Mo5 P1 Si4,-1167.3600,./Si4B2Mo5P1-6723_POSCARPOSCAR
./Si2Mo2P16-7089_POSCAR,Mo2 P16 Si2,-2361.8000,./Si2Mo2P16-7089_POSCARPOSCAR
./Si2Mo1P2-1377_POSCAR,Mo1 P2 Si2,-161.5150,./Si2Mo1P2-1377_POSCARPOSCAR
./Si6Mo6-4077_POSCAR,Mo6 Si6,-1192.7400,./Si6Mo6-4077_POSCARPOSCAR
./B5Mo6P3-6263_POSCAR,B5 Mo6 P3,-1658.8600,./B5Mo6P3-6263_POSCARPOSCAR
./Si6P6-5255_POSCAR,P6 Si6,-767.1720,./Si6P6-5255_POSCARPOSCAR
./B4Mo5-2170_POSCAR,B4 Mo5,-737.1630,./B4Mo5-2170_POSCARPOSCAR
./Si2B2-4074_POSCAR,B2 Si2,-90.1240,./Si2B2-4074_POSCARPOSCAR
./Si2B2Mo1-1799_POSCAR,B2 Mo1 Si2,-175.9550,./Si2B2Mo1-1799_POSCARPOSCAR
./Si6B3P3-1367_POSCAR,B3 P3 Si6,-817.2240,./Si6B3P3-1367_POSCARPOSCAR
./B4Mo9P3-2753_POSCAR,B4 Mo9 P3,-2290.4000,./B4Mo9P3-2753_POSCARPOSCAR
./Si9Mo6P3-1728_POSCAR,Mo6 P3 Si9,-2369.5200,./Si9Mo6P3-1728_POSCARPOSCAR
./Si4B2P4-2052_POSCAR,B2 P4 Si4,-566.1600,./Si4B2P4-2052_POSCARPOSCAR
./Si6B6-5957_POSCAR,B6 Si6,-812.6520,./Si6B6-5957_POSCARPOSCAR
./Si11B2P5-6071_POSCAR,B2 P5 Si11,-1772.7840,./Si11B2P5-6071_POSCARPOSCAR
./Si5B3P4-4615_POSCAR,B3 P4 Si5,-833.4840,./Si5B3P4-4615_POSCARPOSCAR
./B3Mo4P1-5471_POSCAR,B3 Mo4 P1,-566.2000,./B3Mo4P1-5471_POSCARPOSCAR
./Si6Mo6-5147_POSCAR,Mo6 Si6,-1200.3600,./Si6Mo6-5147_POSCARPOSCAR
./Si8B4-267_POSCAR,B4 Si8,-807.5640,./Si8B4-267_POSCARPOSCAR
./Si3P3-717_POSCAR,P3 Si3,-185.9280,./Si3P3-717_POSCARPOSCAR
./B2Mo6P1-1624_POSCAR,B2 Mo6 P1,-778.7610,./B2Mo6P1-1624_POSCARPOSCAR
./Si4B2Mo6P4-3775_POSCAR,B2 Mo6 P4 Si4,-1991.0400,./Si4B2Mo6P4-3775_POSCARPOSCAR
./Si6B3-2189_POSCAR,B3 Si6,-454.2390,./Si6B3-2189_POSCARPOSCAR
./Si1P2-148_POSCAR,P2 Si1,-48.3540,./Si1P2-148_POSCARPOSCAR
./Si4B6Mo10-6534_POSCAR,B6 Mo10 Si4,-3492.4000,./Si4B6Mo10-6534_POSCARPOSCAR
./Si4B2P4-2303_POSCAR,B2 P4 Si4,-563.0000,./Si4B2P4-2303_POSCARPOSCAR
./Si2Mo3P3-1352_POSCAR,Mo3 P3 Si2,-495.4560,./Si2Mo3P3-1352_POSCARPOSCAR
./Si2B1Mo6P7-7233_POSCAR,B1 Mo6 P7 Si2,-1985.1200,./Si2B1Mo6P7-7233_POSCARPOSCAR
./Mo4P4-2963_POSCAR,Mo4 P4,-539.4080,./Mo4P4-2963_POSCARPOSCAR
./Si3B2Mo3P4-1396_POSCAR,B2 Mo3 P4 Si3,-1010.7480,./Si3B2Mo3P4-1396_POSCARPOSCAR
./Si4P2-5849_POSCAR,P2 Si4,-188.7840,./Si4P2-5849_POSCARPOSCAR
./B3P9-188_POSCAR,B3 P9,-816.1320,./B3P9-188_POSCARPOSCAR
./Si5P15-5154_POSCAR,P15 Si5,-2094.0000,./Si5P15-5154_POSCARPOSCAR
./Si1B3Mo4P2-3762_POSCAR,B3 Mo4 P2 Si1,-820.6500,./Si1B3Mo4P2-3762_POSCARPOSCAR
./Si2Mo2P6-4560_POSCAR,Mo2 P6 Si2,-649.8600,./Si2Mo2P6-4560_POSCARPOSCAR
./Si5Mo4P11-2544_POSCAR,Mo4 P11 Si5,-2587.4000,./Si5Mo4P11-2544_POSCARPOSCAR
./Si5Mo2P5-3577_POSCAR,Mo2 P5 Si5,-913.5720,./Si5Mo2P5-3577_POSCARPOSCAR
./Si6Mo4P5-1481_POSCAR,Mo4 P5 Si6,-1553.4000,./Si6Mo4P5-1481_POSCARPOSCAR
./Si4B2-598_POSCAR,B2 Si4,-199.7280,./Si4B2-598_POSCARPOSCAR
./Mo5P7-948_POSCAR,Mo5 P7,-1132.9680,./Mo5P7-948_POSCARPOSCAR
./Si7B2P9-5933_POSCAR,B2 P9 Si7,-1750.6800,./Si7B2P9-5933_POSCARPOSCAR
./Si1B5Mo4-4445_POSCAR,B5 Mo4 Si1,-845.7500,./Si1B5Mo4-4445_POSCARPOSCAR
./Si8Mo16-577_POSCAR,Mo16 Si8,-5274.7200,./Si8Mo16-577_POSCARPOSCAR
./Si4B2P5-4782_POSCAR,B2 P5 Si4,-680.2070,./Si4B2P5-4782_POSCARPOSCAR
./Si4B4P4-5_POSCAR,B4 P4 Si4,-831.6840,./Si4B4P4-5_POSCARPOSCAR
./Si2P4-453_POSCAR,P4 Si2,-185.0100,./Si2P4-453_POSCARPOSCAR
./B1P3-547_POSCAR,B1 P3,-90.6560,./B1P3-547_POSCARPOSCAR
./Si1B2Mo4P3-3308_POSCAR,B2 Mo4 P3 Si1,-808.9400,./Si1B2Mo4P3-3308_POSCARPOSCAR
./Si2B2Mo2-2911_POSCAR,B2 Mo2 Si2,-281.2140,./Si2B2Mo2-2911_POSCARPOSCAR
./B10Mo10-2934_POSCAR,B10 Mo10,-3596.6000,./B10Mo10-2934_POSCARPOSCAR
./Si4Mo2P2-3522_POSCAR,Mo2 P2 Si4,-436.4640,./Si4Mo2P2-3522_POSCARPOSCAR
./Si4Mo2P6-6526_POSCAR,Mo2 P6 Si4,-927.5880,./Si4Mo2P6-6526_POSCARPOSCAR
./B7Mo10P3-4530_POSCAR,B7 Mo10 P3,-3561.0000,./B7Mo10P3-4530_POSCARPOSCAR
./Si5B3P4-3296_POSCAR,B3 P4 Si5,-828.9000,./Si5B3P4-3296_POSCARPOSCAR
./Si3B5Mo6-6904_POSCAR,B5 Mo6 Si3,-1644.7200,./Si3B5Mo6-6904_POSCARPOSCAR
./Si4P2-532_POSCAR,P2 Si4,-187.2780,./Si4P2-532_POSCARPOSCAR
./Mo4P8-4815_POSCAR,Mo4 P8,-1074.0480,./Mo4P8-4815_POSCARPOSCAR
./Si4Mo1P5-5838_POSCAR,Mo1 P5 Si4,-598.9000,./Si4Mo1P5-5838_POSCARPOSCAR
./Si2B6-6842_POSCAR,B6 Si2,-387.1440,./Si2B6-6842_POSCARPOSCAR
./Si2B8-7117_POSCAR,B8 Si2,-601.4600,./Si2B8-7117_POSCARPOSCAR
./Si2Mo2P6-3086_POSCAR,Mo2 P6 Si2,-657.2700,./Si2Mo2P6-3086_POSCARPOSCAR
./Si8Mo6-4293_POSCAR,Mo6 Si8,-1575.1400,./Si8Mo6-4293_POSCARPOSCAR
./B4Mo4P4-835_POSCAR,B4 Mo4 P4,-1130.5200,./B4Mo4P4-835_POSCARPOSCAR
./Si7Mo4-1858_POSCAR,Mo4 Si7,-913.8140,./Si7Mo4-1858_POSCARPOSCAR
./Si5B2Mo3-2829_POSCAR,B2 Mo3 Si5,-738.3000,./Si5B2Mo3-2829_POSCARPOSCAR
./Mo3P4-6191_POSCAR,Mo3 P4,-397.0190,./Mo3P4-6191_POSCARPOSCAR
./Mo2P8-4343_POSCAR,Mo2 P8,-657.4300,./Mo2P8-4343_POSCARPOSCAR
./Si6B1P13-1021_POSCAR,B1 P13 Si6,-2107.0000,./Si6B1P13-1021_POSCARPOSCAR
./Si1B3Mo5P7-4851_POSCAR,B3 Mo5 P7 Si1,-1929.2800,./Si1B3Mo5P7-4851_POSCARPOSCAR
./Si3Mo1P2-5902_POSCAR,Mo1 P2 Si3,-223.3680,./Si3Mo1P2-5902_POSCARPOSCAR
./B2Mo4P4-6666_POSCAR,B2 Mo4 P4,-799.4100,./B2Mo4P4-6666_POSCARPOSCAR
./Si2Mo4P2-4710_POSCAR,Mo4 P2 Si2,-540.0720,./Si2Mo4P2-4710_POSCARPOSCAR
./B4Mo4P2-5977_POSCAR,B4 Mo4 P2,-828.8900,./B4Mo4P2-5977_POSCARPOSCAR
./B6Mo12-6676_POSCAR,B6 Mo12,-3114.1800,./B6Mo12-6676_POSCARPOSCAR
./Si1Mo1P2-3648_POSCAR,Mo1 P2 Si1,-110.1280,./Si1Mo1P2-3648_POSCARPOSCAR
./Si3P3-1043_POSCAR,P3 Si3,-188.7960,./Si3P3-1043_POSCARPOSCAR
./Si2B1P1-3447_POSCAR,B1 P1 Si2,-90.8960,./Si2B1P1-3447_POSCARPOSCAR
./Si4B6Mo8-1656_POSCAR,B6 Mo8 Si4,-2778.8400,./Si4B6Mo8-1656_POSCARPOSCAR
./Si5Mo1P6-5964_POSCAR,Mo1 P6 Si5,-836.6040,./Si5Mo1P6-5964_POSCARPOSCAR
./Si2B6Mo4-5927_POSCAR,B6 Mo4 Si2,-1138.0080,./Si2B6Mo4-5927_POSCARPOSCAR
./B2Mo8P2-1339_POSCAR,B2 Mo8 P2,-1356.7200,./B2Mo8P2-1339_POSCARPOSCAR
./Si2Mo10P4-6080_POSCAR,Mo10 P4 Si2,-2326.4000,./Si2Mo10P4-6080_POSCARPOSCAR
./Si4P3-6096_POSCAR,P3 Si4,-257.8870,./Si4P3-6096_POSCARPOSCAR
./Si2P2-505_POSCAR,P2 Si2,-84.6880,./Si2P2-505_POSCARPOSCAR
./Si7Mo4-5085_POSCAR,Mo4 Si7,-927.8390,./Si7Mo4-5085_POSCARPOSCAR
./Si2B5Mo4-5822_POSCAR,B5 Mo4 Si2,-969.6390,./Si2B5Mo4-5822_POSCARPOSCAR
./Si2B4Mo2-6707_POSCAR,B4 Mo2 Si2,-471.3520,./Si2B4Mo2-6707_POSCARPOSCAR
./Si3B1P2-4157_POSCAR,B1 P2 Si3,-197.4840,./Si3B1P2-4157_POSCARPOSCAR
./B2Mo3P3-2132_POSCAR,B2 Mo3 P3,-509.6560,./B2Mo3P3-2132_POSCARPOSCAR
./Si8Mo4-5159_POSCAR,Mo4 Si8,-1053.2880,./Si8Mo4-5159_POSCARPOSCAR
./Si3Mo4P5-3905_POSCAR,Mo4 P5 Si3,-1089.5880,./Si3Mo4P5-3905_POSCARPOSCAR
./Si2B5Mo8-3197_POSCAR,B5 Mo8 Si2,-1989.7500,./Si2B5Mo8-3197_POSCARPOSCAR
./Si2Mo2P6-6648_POSCAR,Mo2 P6 Si2,-655.1400,./Si2Mo2P6-6648_POSCARPOSCAR
./B6Mo4-571_POSCAR,B6 Mo4,-851.2400,./B6Mo4-571_POSCARPOSCAR
./Si5Mo1-649_POSCAR,Mo1 Si5,-217.0200,./Si5Mo1-649_POSCARPOSCAR
./Si2Mo2P4-3660_POSCAR,Mo2 P4 Si2,-436.0560,./Si2Mo2P4-3660_POSCARPOSCAR
./Si1Mo1P2-5265_POSCAR,Mo1 P2 Si1,-110.4600,./Si1Mo1P2-5265_POSCARPOSCAR
./Si1B2Mo5P2-4714_POSCAR,B2 Mo5 P2 Si1,-867.3600,./Si1B2Mo5P2-4714_POSCARPOSCAR
./Si2B4-1016_POSCAR,B4 Si2,-207.9240,./Si2B4-1016_POSCARPOSCAR
./B7Mo3-2928_POSCAR,B7 Mo3,-801.2300,./B7Mo3-2928_POSCARPOSCAR
./Si2B4Mo9-5056_POSCAR,B4 Mo9 Si2,-2056.0500,./Si2B4Mo9-5056_POSCARPOSCAR
./Si2P2-416_POSCAR,P2 Si2,-85.7520,./Si2P2-416_POSCARPOSCAR
./Si7Mo5P4-3082_POSCAR,Mo5 P4 Si7,-1836.6400,./Si7Mo5P4-3082_POSCARPOSCAR
./B7Mo5-5511_POSCAR,B7 Mo5,-1229.8800,./B7Mo5-5511_POSCARPOSCAR
./Si4B6Mo10-7062_POSCAR,B6 Mo10 Si4,-3460.4000,./Si4B6Mo10-7062_POSCARPOSCAR
./Si6B5Mo9-4683_POSCAR,B5 Mo9 Si6,-3295.0000,./Si6B5Mo9-4683_POSCARPOSCAR
./Mo3P16-6399_POSCAR,Mo3 P16,-2234.7800,./Mo3P16-6399_POSCARPOSCAR
./Si4B2P4-3239_POSCAR,B2 P4 Si4,-561.2900,./Si4B2P4-3239_POSCARPOSCAR
./Si3Mo3P2-4296_POSCAR,Mo3 P2 Si3,-488.0480,./Si3Mo3P2-4296_POSCARPOSCAR
./Si4B2P4-1677_POSCAR,B2 P4 Si4,-557.1000,./Si4B2P4-1677_POSCARPOSCAR
./Si3Mo2P3-3105_POSCAR,Mo2 P3 Si3,-440.4880,./Si3Mo2P3-3105_POSCARPOSCAR
./Si7P4-3248_POSCAR,P4 Si7,-624.0410,./Si7P4-3248_POSCARPOSCAR
./Mo6P2-272_POSCAR,Mo6 P2,-598.2960,./Mo6P2-272_POSCARPOSCAR
./Si9Mo11-1692_POSCAR,Mo11 Si9,-3424.6000,./Si9Mo11-1692_POSCARPOSCAR
./Si6P4-2441_POSCAR,P4 Si6,-530.6300,./Si6P4-2441_POSCARPOSCAR
./Si6B3-1700_POSCAR,B3 Si6,-437.5440,./Si6B3-1700_POSCARPOSCAR
./B3Mo4P2-7085_POSCAR,B3 Mo4 P2,-688.9230,./B3Mo4P2-7085_POSCARPOSCAR
./Si3Mo2P5-3707_POSCAR,Mo2 P5 Si3,-656.2100,./Si3Mo2P5-3707_POSCARPOSCAR
./B6Mo6-3091_POSCAR,B6 Mo6,-1306.2000,./B6Mo6-3091_POSCARPOSCAR
./Si7B1-6239_POSCAR,B1 Si7,-351.4000,./Si7B1-6239_POSCARPOSCAR
./Si2B2-1392_POSCAR,B2 Si2,-90.0280,./Si2B2-1392_POSCARPOSCAR
./Si3P13-5976_POSCAR,P13 Si3,-1362.1280,./Si3P13-5976_POSCARPOSCAR
./Si3B5-2281_POSCAR,B5 Si3,-370.2800,./Si3B5-2281_POSCARPOSCAR
./Si2P4-6695_POSCAR,P4 Si2,-187.4520,./Si2P4-6695_POSCARPOSCAR
./Si2B4Mo4-3840_POSCAR,B4 Mo4 Si2,-838.1400,./Si2B4Mo4-3840_POSCARPOSCAR
./Si9Mo4P7-4562_POSCAR,Mo4 P7 Si9,-2592.2000,./Si9Mo4P7-4562_POSCARPOSCAR
./B4Mo8P2-4177_POSCAR,B4 Mo8 P2,-1786.9600,./B4Mo8P2-4177_POSCARPOSCAR
./Si2Mo3P10-2871_POSCAR,Mo3 P10 Si2,-1465.5000,./Si2Mo3P10-2871_POSCARPOSCAR
./B3Mo8P3-6999_POSCAR,B3 Mo8 P3,-1758.8200,./B3Mo8P3-6999_POSCARPOSCAR
./Mo3P7-5665_POSCAR,Mo3 P7,-714.9200,./Mo3P7-5665_POSCARPOSCAR
./Si12-512_POSCAR,Si12,-723.2760,./Si12-512_POSCARPOSCAR
./B1P3-187_POSCAR,B1 P3,-89.8640,./B1P3-187_POSCARPOSCAR
./Si6Mo4-1842_POSCAR,Mo4 Si6,-778.9800,./Si6Mo4-1842_POSCARPOSCAR
./Si2Mo2P6-5501_POSCAR,Mo2 P6 Si2,-651.0000,./Si2Mo2P6-5501_POSCARPOSCAR
./Mo2P10-7019_POSCAR,Mo2 P10,-932.5200,./Mo2P10-7019_POSCARPOSCAR
./Si3Mo4P13-7143_POSCAR,Mo4 P13 Si3,-2627.8000,./Si3Mo4P13-7143_POSCARPOSCAR
./Si9B2-2356_POSCAR,B2 Si9,-645.8210,./Si9B2-2356_POSCARPOSCAR
./Si4Mo2P6-1555_POSCAR,Mo2 P6 Si4,-903.9120,./Si4Mo2P6-1555_POSCARPOSCAR
./B3P9-537_POSCAR,B3 P9,-816.1320,./B3P9-537_POSCARPOSCAR
./Si2Mo1P8-5811_POSCAR,Mo1 P8 Si2,-727.1110,./Si2Mo1P8-5811_POSCARPOSCAR
./Si3B6Mo6-4799_POSCAR,B6 Mo6 Si3,-1856.5500,./Si3B6Mo6-4799_POSCARPOSCAR
./Si4Mo6P8-410_POSCAR,Mo6 P8 Si4,-2418.3000,./Si4Mo6P8-410_POSCARPOSCAR
./Si4B3P4-6397_POSCAR,B3 P4 Si4,-682.4950,./Si4B3P4-6397_POSCARPOSCAR
./Si2Mo3P3-5104_POSCAR,Mo3 P3 Si2,-492.4240,./Si2Mo3P3-5104_POSCARPOSCAR
./Si6P6-34_POSCAR,P6 Si6,-753.1080,./Si6P6-34_POSCARPOSCAR
./Si3B2Mo4P3-5269_POSCAR,B2 Mo4 P3 Si3,-1087.3800,./Si3B2Mo4P3-5269_POSCARPOSCAR
./Si5P7-2358_POSCAR,P7 Si5,-761.7360,./Si5P7-2358_POSCARPOSCAR
./Mo2P4-5944_POSCAR,Mo2 P4,-268.8300,./Mo2P4-5944_POSCARPOSCAR
./Si12P12-574_POSCAR,P12 Si12,-3198.2400,./Si12P12-574_POSCARPOSCAR
./Si2Mo3P5-1956_POSCAR,Mo3 P5 Si2,-729.0600,./Si2Mo3P5-1956_POSCARPOSCAR
./Si5B3P10-2353_POSCAR,B3 P10 Si5,-1787.2920,./Si5B3P10-2353_POSCARPOSCAR
./Mo3P5-6626_POSCAR,Mo3 P5,-492.5760,./Mo3P5-6626_POSCARPOSCAR
./B2Mo6P3-5127_POSCAR,B2 Mo6 P3,-1073.1050,./B2Mo6P3-5127_POSCARPOSCAR
./B1Mo9P4-5721_POSCAR,B1 Mo9 P4,-1813.7000,./B1Mo9P4-5721_POSCARPOSCAR
./Si2B2Mo4P3-783_POSCAR,B2 Mo4 P3 Si2,-960.8500,./Si2B2Mo4P3-783_POSCARPOSCAR
./B8-454_POSCAR,B8,-415.0640,./B8-454_POSCARPOSCAR
./B3Mo14-3695_POSCAR,B3 Mo14,-2893.7400,./B3Mo14-3695_POSCARPOSCAR
./Si2B2P8-6767_POSCAR,B2 P8 Si2,-783.7080,./Si2B2P8-6767_POSCARPOSCAR
./Si7B3-3077_POSCAR,B3 Si7,-540.1800,./Si7B3-3077_POSCARPOSCAR
./B1P3-473_POSCAR,B1 P3,-89.5360,./B1P3-473_POSCARPOSCAR
./Si4Mo4P4-1996_POSCAR,Mo4 P4 Si4,-1085.7120,./Si4Mo4P4-1996_POSCARPOSCAR
./B2Mo2P2-2683_POSCAR,B2 Mo2 P2,-288.1440,./B2Mo2P2-2683_POSCARPOSCAR
./Si4B4P3-4858_POSCAR,B4 P3 Si4,-696.6740,./Si4B4P3-4858_POSCARPOSCAR
./B2Mo13-6959_POSCAR,B2 Mo13,-2292.9000,./B2Mo13-6959_POSCARPOSCAR
./Mo12P7-1988_POSCAR,Mo12 P7,-3270.6600,./Mo12P7-1988_POSCARPOSCAR
./B4Mo12P4-6114_POSCAR,B4 Mo12 P4,-3659.2000,./B4Mo12P4-6114_POSCARPOSCAR
./Si2Mo6-250_POSCAR,Mo6 Si2,-627.3440,./Si2Mo6-250_POSCARPOSCAR
./Si8P4-254_POSCAR,P4 Si8,-765.9720,./Si8P4-254_POSCARPOSCAR
./Si4B2P5-2425_POSCAR,B2 P5 Si4,-690.2170,./Si4B2P5-2425_POSCARPOSCAR
./Si3Mo2P5-5183_POSCAR,Mo2 P5 Si3,-655.8700,./Si3Mo2P5-5183_POSCARPOSCAR
./Si6B4-1295_POSCAR,B4 Si6,-549.5800,./Si6B4-1295_POSCARPOSCAR
./Si2Mo4P2-1228_POSCAR,Mo4 P2 Si2,-542.1600,./Si2Mo4P2-1228_POSCARPOSCAR
./Si3B1P2-3957_POSCAR,B1 P2 Si3,-195.9960,./Si3B1P2-3957_POSCARPOSCAR
./Mo7P4-1931_POSCAR,Mo7 P4,-1099.2080,./Mo7P4-1931_POSCARPOSCAR
./B3Mo10P2-5312_POSCAR,B3 Mo10 P2,-2122.5000,./B3Mo10P2-5312_POSCARPOSCAR
./Si4Mo3P4-6140_POSCAR,Mo3 P4 Si4,-850.1570,./Si4Mo3P4-6140_POSCARPOSCAR
