File,Energy
Mo1P3-103_POSCAR,   -27.0
B3Mo2-7021_POSCAR, -43.098
Si4Mo4-6742_POSCAR, -67.423
B8P4-445_POSCAR, -74.646
Si3B2P2-5774_POSCAR, -39.905
Mo2P5-1080_POSCAR, -49.477
Si1B3Mo1-3047_POSCAR, -35.531
Si6B3-5444_POSCAR, -48.955
Si5Mo5P8-5071_POSCAR, -126.93
Si4Mo5P3-6160_POSCAR, -94.382
Si1B2Mo2-3035_POSCAR, -40.457
Si8P4-603_POSCAR, -63.831
B2Mo3P3-4758_POSCAR, -63.988
Si3B4P3-3236_POSCAR, -59.098
Si7B5-1550_POSCAR, -66.811
Si3Mo2P5-4985_POSCAR, -64.527
Si6B3P3-4938_POSCAR, -68.489
Si2B4Mo6-970_POSCAR, -106.19
B3Mo2P1-7261_POSCAR,  -48.72
B4Mo9P3-5259_POSCAR, -144.84
Si1B4Mo5-7105_POSCAR, -88.716
Si2Mo2P4-5350_POSCAR, -54.663
Si4P4-5505_POSCAR, -42.743
Si1B13-5052_POSCAR, -88.531
B4Mo4P2-5709_POSCAR, -83.514
Si2B5Mo6P3-1248_POSCAR, -130.27
B3Mo5P2-4131_POSCAR, -88.735
Mo4P6-5389_POSCAR, -78.251
P5-5030_POSCAR, -26.712
Si4B1Mo6P7-2322_POSCAR, -133.59
Mo2P8-3268_POSCAR, -65.037
Si2B2Mo3-5487_POSCAR, -58.261
Si4B3Mo7-5110_POSCAR, -119.23
Si3B2Mo5P8-2176_POSCAR, -130.07
Mo2P4-1172_POSCAR, -45.029
Si4B3Mo9-1087_POSCAR, -142.08
Si4P3-519_POSCAR,  -37.12
Si4B4P4-6925_POSCAR,  -69.28
Si2B1P2-2195_POSCAR, -27.307
Si2P8-5238_POSCAR, -52.413
Si2Mo20P6-672_POSCAR, -261.58
Si8Mo4-3410_POSCAR, -89.142
Si2B2Mo3-5700_POSCAR, -58.432
Si5B2Mo5-6453_POSCAR, -96.111
Si3Mo2P7-5880_POSCAR, -75.888
B1Mo4P2-3477_POSCAR, -62.767
Si2B2-6598_POSCAR, -22.428
Si4Mo2P2-3126_POSCAR, -55.028
Si6Mo5-5796_POSCAR, -88.228
Si2Mo4P9-767_POSCAR,  -104.6
B3Mo12P3-6953_POSCAR, -168.95
Mo3P5-4491_POSCAR, -61.386
Si5P3-1407_POSCAR, -42.224
Si3Mo4P5-7256_POSCAR, -90.853
Si1P9-2584_POSCAR, -51.821
Si8B2P10-6291_POSCAR, -107.94
Mo4P7-6795_POSCAR, -84.631
Si3B2P1-2608_POSCAR, -34.055
Si6B4P8-6052_POSCAR, -101.67
Si4P8-6639_POSCAR,  -62.69
P12-7039_POSCAR, -62.523
Si3Mo4P8-5599_POSCAR, -104.68
Si1B2Mo4-2121_POSCAR,  -63.38
Si7B3-815_POSCAR, -54.647
Si4B8-901_POSCAR, -70.742
B4Mo6P1-830_POSCAR, -100.04
Mo16-3409_POSCAR, -166.87
Si3Mo2P9-3637_POSCAR, -88.136
Mo2P1-52_POSCAR,  -27.13
Si1Mo6P8-2134_POSCAR, -117.23
Si1Mo2P2-5863_POSCAR, -39.575
Mo4P5-1600_POSCAR, -73.377
Si10B3P5-5494_POSCAR, -97.394
Si2Mo2P3-2660_POSCAR, -49.937
B1Mo2P2-3503_POSCAR, -40.186
Si3Mo2P7-795_POSCAR, -77.628
Si2B2-4412_POSCAR, -22.382
Si3Mo4P4-3526_POSCAR, -84.454
Si2B3Mo5P4-4051_POSCAR, -108.37
Si5B6Mo9-4676_POSCAR, -169.37
Si3Mo3P6-4115_POSCAR, -83.243
Si4B2P4-4230_POSCAR,   -57.0
Mo10P4-3633_POSCAR, -133.73
Si4B5-2587_POSCAR, -51.808
B5Mo7P4-3678_POSCAR, -133.69
Si2B2P2-2265_POSCAR, -34.399
B6P6-671_POSCAR, -74.281
Si3P6-923_POSCAR, -46.971
Mo12P4-3571_POSCAR, -154.66
Si2Mo2P8-7166_POSCAR, -75.011
Si5P7-1369_POSCAR, -63.215
Si4Mo2P12-1517_POSCAR, -109.35
B2Mo4P3-3053_POSCAR, -75.331
Si3Mo1P8-2188_POSCAR, -69.731
Si2Mo3P7-4478_POSCAR, -81.469
Si6P8-814_POSCAR, -72.979
Si3Mo3P14-3144_POSCAR, -123.94
B4Mo12P4-1003_POSCAR, -183.32
Mo4P6-1130_POSCAR, -78.101
Si7B2P9-2858_POSCAR, -97.507
Si6B4Mo8-2529_POSCAR, -149.26
Si2B5P6-4813_POSCAR, -76.009
Si4B4-3907_POSCAR, -46.881
Si9B2P4-2664_POSCAR, -83.663
Si2Mo1P7-2840_POSCAR, -59.093
Si2B1Mo1P2-7118_POSCAR, -39.285
Mo4P6-2774_POSCAR, -79.878
Si1P3-5018_POSCAR, -20.933
Si3P5-4333_POSCAR, -42.312
Si2Mo2P5-2021_POSCAR, -59.348
Si3Mo6P9-7076_POSCAR, -133.01
B3Mo5P2-5693_POSCAR, -88.497
Si4Mo2P6-892_POSCAR, -75.095
B3Mo5P4-4277_POSCAR,  -98.57
Si2P2-3150_POSCAR, -21.254
Si7P9-4781_POSCAR, -82.669
Si12-95_POSCAR, -62.066
Si3Mo2P7-975_POSCAR, -75.241
Si4Mo2P6-4670_POSCAR, -75.538
Si1B2Mo4P1-2198_POSCAR, -69.635
Si7B3P8-1891_POSCAR,  -100.0
Si8P8-5948_POSCAR, -83.357
Si16B2-7111_POSCAR, -94.048
Si3P1-5315_POSCAR, -20.929
Si4P6-2251_POSCAR, -52.205
Si8Mo4P8-2912_POSCAR, -129.88
Si16B4-753_POSCAR, -106.67
Si2B4P4-4301_POSCAR, -59.752
Si2B1P1-3931_POSCAR, -22.922
Si3Mo2P5-1905_POSCAR, -64.993
Si4B2P4-1180_POSCAR, -55.866
Si2B2P3-6457_POSCAR, -39.967
Mo7P12-3011_POSCAR, -143.39
Si2B3Mo1-5131_POSCAR, -41.142
Mo2P6-2338_POSCAR, -54.667
Si2B6-409_POSCAR, -48.932
Si7Mo4-5477_POSCAR, -83.326
Si6B4-5801_POSCAR, -55.138
Si3P9-3985_POSCAR, -62.619
Si2P1-3356_POSCAR, -15.322
Si6P3-4900_POSCAR, -47.813
B3Mo4P5-1282_POSCAR, -93.944
Si4B2P2-6703_POSCAR, -46.361
Si1Mo2P4-1594_POSCAR, -49.068
Si1B2Mo7P10-7144_POSCAR,  -153.0
Si1Mo1P2-6812_POSCAR, -27.209
Si5Mo3P3-2328_POSCAR, -77.459
Si4B3P5-3698_POSCAR, -68.531
Si1B1Mo1P1-2229_POSCAR, -28.935
Si2Mo1P6-5152_POSCAR, -53.894
Si6B4Mo10-2462_POSCAR, -170.67
Si3B5P4-3681_POSCAR, -70.579
Si4B3P3-1604_POSCAR, -57.187
B6Mo5-2894_POSCAR, -97.257
Si3B2P5-6614_POSCAR, -56.045
Si2B2Mo4P2-7215_POSCAR, -80.136
Si2B1P1-4124_POSCAR, -23.186
Si9B7-4860_POSCAR, -89.306
Si2B3Mo4P1-1793_POSCAR, -81.367
Si8B2-5076_POSCAR, -54.604
Si8B2P2-1489_POSCAR, -67.441
B2Mo5P3-4868_POSCAR, -87.146
Si3Mo3P5-5621_POSCAR, -76.504
Si3Mo3P6-1808_POSCAR,  -81.62
Si2B4Mo8-6984_POSCAR, -125.97
Si4B2Mo3-4639_POSCAR, -68.816
Si6B3P6-2057_POSCAR, -83.923
Si2Mo1P9-2300_POSCAR,  -69.87
B6Mo6-4225_POSCAR, -107.87
Si5Mo2P2-4722_POSCAR, -59.301
Mo7P4-769_POSCAR, -101.61
B1Mo3P2-5541_POSCAR, -51.153
Si9B2-5570_POSCAR, -59.061
Si8Mo4-5116_POSCAR, -87.659
Si13B3-4993_POSCAR, -84.381
Si4B5P7-6401_POSCAR, -91.016
B4Mo12P3-4590_POSCAR, -175.22
B2Mo6P1-5632_POSCAR, -85.165
Si7B3P9-2596_POSCAR,  -105.9
Si7B3Mo2-743_POSCAR, -76.505
B6P6-220_POSCAR, -75.935
Mo2P2-819_POSCAR, -32.787
Si1B1Mo1P1-3057_POSCAR,  -28.36
Mo3P6-209_POSCAR,  -66.72
Si8B1-6343_POSCAR, -46.859
Si2Mo3P1-3090_POSCAR, -50.301
Si16-6_POSCAR, -80.842
Mo3P5-2759_POSCAR, -61.755
Si3B2P5-4421_POSCAR,  -55.35
Si8B6-1031_POSCAR, -78.216
Mo6P6-562_POSCAR, -99.426
Mo4P8-2517_POSCAR, -88.449
Mo4P6-765_POSCAR, -78.399
Si2B4Mo9-5861_POSCAR, -137.79
P10-1436_POSCAR, -52.746
Si6Mo3P3-4918_POSCAR, -81.264
Si4Mo4P12-7020_POSCAR, -128.99
B3Mo6P2-6880_POSCAR, -98.154
Si4B1P1-2994_POSCAR, -33.726
Si2B6Mo7-5478_POSCAR, -129.83
Si5B5-1134_POSCAR, -55.378
B2P6-464_POSCAR, -45.068
Si5P6-6845_POSCAR, -57.724
Si3Mo2P7-5900_POSCAR, -75.354
B5Mo8P7-2693_POSCAR, -159.98
Si2B4Mo2-1955_POSCAR, -59.636
Mo2P8-2591_POSCAR, -65.447
Si4Mo2-813_POSCAR, -43.772
Si5P3-1551_POSCAR, -42.594
Si4Mo4P4-3019_POSCAR, -88.191
Si1B5Mo8-6646_POSCAR, -129.69
Mo3P7-1050_POSCAR, -71.237
Si1Mo4P4-2029_POSCAR, -74.221
Si4Mo2P14-3680_POSCAR, -118.47
Si1B1P1-573_POSCAR, -16.851
Si10P10-1816_POSCAR, -105.53
B2Mo6P4-7182_POSCAR, -102.79
Si4Mo2P6-902_POSCAR, -74.655
Si3B4-6112_POSCAR, -39.942
B3Mo4P2-2452_POSCAR, -76.352
Si2B2P3-3151_POSCAR, -40.183
Si4Mo4P12-4353_POSCAR, -130.82
Si5B3P6-3246_POSCAR, -77.773
Si2Mo4P4-3513_POSCAR, -79.093
B5Mo11-2642_POSCAR,  -153.0
Si2Mo1P1-1058_POSCAR, -27.315
Si6B6-1318_POSCAR, -69.384
Mo2P10-3004_POSCAR, -75.966
Si1Mo2P2-6179_POSCAR, -39.165
B3Mo4P3-6317_POSCAR, -82.435
Si4B4-3894_POSCAR, -46.474
B5Mo5P2-6248_POSCAR, -100.19
B4Mo6P2-6861_POSCAR, -107.78
Si10B3P2-6107_POSCAR, -83.173
Si5Mo2P5-6316_POSCAR, -74.731
B5Mo4P1-3706_POSCAR, -84.495
Si5B2P2-5777_POSCAR, -49.269
Mo2P12-6793_POSCAR,   -86.5
Si2B2Mo4P4-3719_POSCAR, -91.813
Si9P5-1679_POSCAR, -73.306
Si14B4-5225_POSCAR, -97.242
B4Mo8P4-1586_POSCAR,  -138.3
Si2Mo4P4-2191_POSCAR,  -79.78
Si6Mo3P3-1157_POSCAR, -81.286
Si2Mo1P7-1162_POSCAR, -58.982
Si4Mo12-165_POSCAR, -151.62
Si6B1P2-2798_POSCAR, -47.446
B6-1494_POSCAR,  -36.71
Si4B6-2554_POSCAR, -58.067
Mo3P4-6843_POSCAR, -56.347
Si3Mo2P5-4731_POSCAR, -65.093
B18-568_POSCAR, -116.42
B2Mo4P4-6581_POSCAR, -80.282
B8-113_POSCAR, -51.263
Si3Mo2P7-6240_POSCAR, -76.177
B1P3-480_POSCAR, -22.281
Si2B1Mo1-4544_POSCAR, -28.611
B8Mo10-1853_POSCAR, -166.85
Si4B2-249_POSCAR, -33.288
Si2Mo6P7-2064_POSCAR, -116.64
Si2B2P2-715_POSCAR, -34.984
Mo4P6-3946_POSCAR,  -78.63
Mo4P2-252_POSCAR, -55.346
Mo4P2-618_POSCAR, -56.296
B3Mo3P2-940_POSCAR, -64.352
Si6B2-6591_POSCAR, -43.768
Si6Mo2P10-3497_POSCAR, -108.31
Si2Mo4P6-2135_POSCAR, -89.885
Si3Mo2P6-3433_POSCAR, -70.771
Si8Mo8-6536_POSCAR, -135.19
Si5Mo2P5-2100_POSCAR, -76.886
B4Mo7P2-3934_POSCAR,  -117.3
Si2B4Mo4-1034_POSCAR, -83.037
Si5B3P10-4204_POSCAR, -98.829
Si6B4Mo6-6704_POSCAR, -127.39
B3Mo6-5974_POSCAR, -86.807
Si8B4-2298_POSCAR, -67.017
Si4P12-5029_POSCAR, -83.509
Mo4P7-2458_POSCAR, -83.872
B4Mo4P3-5992_POSCAR, -88.454
Si3B3Mo2P2-7167_POSCAR, -68.532
Mo4P8-5091_POSCAR, -89.961
Si2B5Mo9-3023_POSCAR, -144.43
B3Mo6P3-3310_POSCAR, -104.71
Si1P8-5146_POSCAR, -46.981
Si5B2Mo5-5794_POSCAR, -96.493
Si5Mo3P12-1790_POSCAR, -124.09
Si2Mo2P10-6987_POSCAR,  -88.19
Mo2P6-5200_POSCAR,   -54.8
Si2B2Mo4P4-3227_POSCAR, -90.917
Si2B2P2-153_POSCAR, -34.767
Si3Mo2P8-2139_POSCAR, -81.123
Si3B6Mo11-1330_POSCAR, -180.65
Si2B2P2-1563_POSCAR, -35.253
Si4Mo4P6-3103_POSCAR, -98.812
Si1P2-554_POSCAR,  -15.57
Si1Mo2P1-508_POSCAR,  -34.02
Si2B2Mo6-4861_POSCAR, -92.204
Si6Mo2-7102_POSCAR, -53.035
Si2Mo1P6-4987_POSCAR,  -53.73
Si1Mo2P2-860_POSCAR, -39.591
B1Mo5P2-6675_POSCAR,  -74.74
Si9Mo6-6806_POSCAR, -114.92
Si2B2P3-5325_POSCAR, -40.231
Si4B2P4-1048_POSCAR, -55.614
Si3B5-4893_POSCAR, -47.087
B3Mo3P2-1107_POSCAR, -64.737
P4-2279_POSCAR, -21.493
Si4B4-6097_POSCAR, -45.588
Mo4P8-6763_POSCAR, -88.561
Si1B2-1378_POSCAR, -17.426
Si4P2-96_POSCAR, -31.642
Si1B2Mo2-4438_POSCAR, -41.337
Si6Mo12-5021_POSCAR, -164.08
Si8B5P2-2040_POSCAR, -84.396
Si2Mo1-6278_POSCAR, -22.068
Si5B3-4619_POSCAR, -44.635
Mo1-236_POSCAR, -10.535
Si2B1Mo3P4-4462_POSCAR, -73.465
Si4B2P2-4116_POSCAR, -46.528
Si1P1-691_POSCAR, -10.532
Si6Mo6P3-5935_POSCAR, -118.12
Si5B7-2478_POSCAR, -70.081
B6Mo9P3-6296_POSCAR, -157.87
Si6Mo10-235_POSCAR, -145.77
Si6Mo1P6-4980_POSCAR,  -76.46
Si6B4-1332_POSCAR, -55.867
Si7B2P3-2151_POSCAR, -67.892
Mo8P6-5485_POSCAR, -123.62
Si3B3Mo8-3122_POSCAR, -125.48
Si1Mo3-588_POSCAR, -38.253
Si2B1P4-778_POSCAR, -38.153
Si3Mo2P4-6299_POSCAR, -60.479
Mo2P10-968_POSCAR, -76.246
Mo2P8-1927_POSCAR, -65.539
Si5Mo2-5454_POSCAR, -49.474
Si6Mo2P4-2313_POSCAR, -75.726
Si4B3P3-5507_POSCAR, -57.836
Si2B6Mo3-1055_POSCAR, -82.396
Si2B2P2-681_POSCAR, -34.879
Si1B4Mo2-4684_POSCAR,   -54.3
B4Mo8P2-817_POSCAR, -127.98
Si6Mo4-1423_POSCAR,  -77.68
Si4B4-1592_POSCAR, -46.122
Si7Mo2P11-1014_POSCAR, -119.69
Si6B2P2-1088_POSCAR, -54.981
Si4Mo2-524_POSCAR, -43.436
Si3P3-4377_POSCAR, -32.187
Si2B2Mo2-5913_POSCAR, -46.366
Si8Mo7-6377_POSCAR, -121.62
Si8B4-5725_POSCAR, -67.291
B4Mo4P2-2997_POSCAR, -82.932
Si4B3-6521_POSCAR, -39.425
B2Mo3P4-6671_POSCAR, -69.688
Si2B5Mo5-4673_POSCAR, -100.87
Si2B5Mo4-6023_POSCAR, -90.163
B6Mo4-4326_POSCAR, -84.452
Si4B4Mo4-1283_POSCAR, -92.584
Si4B2-2939_POSCAR, -32.533
B2Mo2P1-2699_POSCAR, -41.859
Si1B3-652_POSCAR, -24.143
Si2Mo2P2-3021_POSCAR, -45.641
Si4Mo5P11-1877_POSCAR,  -135.9
B2Mo5P4-4380_POSCAR, -91.913
Si8B2-4173_POSCAR, -52.612
B4Mo8P2-4668_POSCAR, -127.56
Si5B6-1351_POSCAR, -62.787
Si4B4P4-2302_POSCAR, -70.893
Si2Mo2P2-4245_POSCAR, -44.527
Si1Mo3P4-6860_POSCAR, -62.521
Si3Mo4P5-6934_POSCAR, -88.204
Si3Mo2P4-7116_POSCAR, -60.232
Si6B2-2636_POSCAR, -44.039
Si2B2Mo2-654_POSCAR, -46.636
B1Mo5P3-6090_POSCAR,  -79.68
Si3B3P4-5260_POSCAR, -57.522
Si2B4-121_POSCAR, -35.515
Si8P8-5804_POSCAR, -83.634
Si2Mo6P7-1002_POSCAR, -118.37
Si3Mo9P6-6027_POSCAR, -150.95
B4Mo8P3-3929_POSCAR, -133.46
Si3B4Mo4-5405_POSCAR, -88.581
Si5B3P4-3529_POSCAR, -69.976
Si2B2Mo4-6637_POSCAR, -70.305
Si2Mo2P6-2501_POSCAR, -65.266
Si4Mo2P6-4854_POSCAR, -74.548
Si4B2P13-988_POSCAR, -103.03
Si1Mo2P2-5536_POSCAR, -39.595
B2Mo1P1-5344_POSCAR, -30.102
Si7P5-3466_POSCAR, -63.424
Si4Mo2P6-1437_POSCAR, -75.325
Si2B2Mo10P2-5941_POSCAR, -148.76
Si4B1P5-5878_POSCAR, -53.863
Si3Mo3P14-3428_POSCAR, -124.94
Si8B4P6-4733_POSCAR, -99.849
Si1B2P3-3921_POSCAR, -35.442
Si5B3P4-4224_POSCAR,  -66.55
B4Mo6-6928_POSCAR, -93.665
Si4B2-3519_POSCAR, -33.697
Si2Mo11P3-2215_POSCAR, -150.77
Si2Mo4P5-3123_POSCAR, -82.927
B6Mo4-6411_POSCAR, -85.413
Si6B2-4187_POSCAR, -42.679
Si1B3Mo2-2203_POSCAR, -47.831
B2Mo11P3-1807_POSCAR, -150.02
B2Mo2P4-4880_POSCAR, -56.421
Si3B3Mo6-6834_POSCAR, -104.36
Si3Mo3P14-6101_POSCAR, -125.49
Si4B6Mo10-3196_POSCAR, -174.95
Si6Mo4-4969_POSCAR, -78.211
Si3B1P2-2438_POSCAR, -33.216
Si3Mo2P5-1083_POSCAR, -65.179
Si4B2P4-1226_POSCAR, -55.938
Si2B4Mo2-3438_POSCAR, -59.193
B1P3-494_POSCAR, -22.362
B2Mo5P3-4871_POSCAR, -87.731
Si3B1P2-6547_POSCAR, -33.458
B6Mo6-1454_POSCAR, -107.02
Mo2P10-6381_POSCAR, -75.375
Si2B5Mo5-3102_POSCAR, -101.38
Mo3P7-3451_POSCAR, -71.445
Si1B1P1-224_POSCAR, -16.851
Si3B3P5-3124_POSCAR, -62.964
Si5B7Mo8-4231_POSCAR, -163.59
Si3Mo5-712_POSCAR,  -71.15
Si2B1Mo4P2-3500_POSCAR, -73.903
Si10B2-7115_POSCAR, -65.471
Si1Mo3-405_POSCAR, -38.193
Si2B4-713_POSCAR, -34.867
Si4P2-181_POSCAR, -31.453
Si2B2P2-372_POSCAR, -35.343
Si4B3Mo9P2-3697_POSCAR, -155.24
B6Mo8-6541_POSCAR, -129.55
Si2B2Mo4P1-1428_POSCAR,  -75.23
Si7P2-6210_POSCAR, -46.883
B4Mo5P1-3056_POSCAR, -88.669
Si10B6-1308_POSCAR, -89.819
Si5B2P7-2457_POSCAR, -77.069
B4Mo4-5216_POSCAR, -73.553
B6Mo10-6121_POSCAR, -150.48
Si4B2Mo3-3220_POSCAR, -68.797
B4Mo9P6-3611_POSCAR, -161.79
B3Mo3P2-7222_POSCAR, -64.061
Si2Mo1P5-941_POSCAR, -48.457
Si6B3P5-1810_POSCAR, -77.947
Si9B2P1-6931_POSCAR, -65.983
P6-820_POSCAR, -31.006
B7Mo8P3-1844_POSCAR, -153.82
Si2B3Mo8P2-2913_POSCAR, -133.93
Si2B1P3-6837_POSCAR, -33.179
B2Mo5P4-3713_POSCAR, -92.943
B2Mo3P4-2795_POSCAR, -68.862
Mo3P7-6029_POSCAR,  -71.93
Si4B4Mo4-6082_POSCAR, -92.334
Si5B2P3-2147_POSCAR, -55.928
Si1B6Mo9P4-1695_POSCAR, -169.12
Si3Mo4P13-3182_POSCAR, -129.09
Si2P5-7006_POSCAR, -37.443
Si1B2Mo4P4-4449_POSCAR, -87.317
Si6B7Mo7-6952_POSCAR, -158.14
Si4B3P3-5748_POSCAR, -56.971
Si1B2Mo1-1778_POSCAR, -29.488
Si2B1P2-5117_POSCAR, -27.894
Si6B4Mo8-3444_POSCAR, -150.03
Mo3P1-169_POSCAR, -38.022
Si4B8-506_POSCAR, -71.226
Si4B4-1874_POSCAR, -45.161
Si4Mo1P5-3616_POSCAR, -60.133
Si2B3-4170_POSCAR, -28.804
Si5P3-5275_POSCAR, -42.354
P3-4480_POSCAR, -15.172
B1Mo8P5-5792_POSCAR, -125.39
Si1B2Mo4P2-5672_POSCAR, -75.131
Si2B1P3-2582_POSCAR, -33.912
Si1P8-5352_POSCAR, -47.129
Si3B2Mo9P4-1538_POSCAR, -153.01
Si5B3-6797_POSCAR, -44.448
Si9Mo9-4305_POSCAR, -149.32
Si4Mo5P9-5530_POSCAR, -126.08
B4Mo6P5-1923_POSCAR, -121.94
Si5B2P5-6711_POSCAR, -67.241
B4Mo4P4-1806_POSCAR, -93.888
B4Mo4-4737_POSCAR, -72.081
Mo2P8-2992_POSCAR, -65.673
Si7P5-1331_POSCAR, -63.253
B5Mo7P2-5443_POSCAR, -122.45
Mo4P9-1469_POSCAR, -94.306
B4Mo8P2-947_POSCAR, -127.83
Si10B2P6-3539_POSCAR, -100.64
Si2Mo2P2-3651_POSCAR, -44.842
Si9B4P7-6826_POSCAR, -111.64
Si6P9-5710_POSCAR, -77.981
Si4B2P2-3118_POSCAR, -45.984
Si4P5-6524_POSCAR,  -46.88
Si5Mo2P5-6607_POSCAR, -74.207
Si12B6-4106_POSCAR, -96.275
Si2B2Mo4P2-6916_POSCAR, -81.082
Si1Mo3P4-2373_POSCAR, -62.177
Si6Mo6P7-5528_POSCAR, -137.76
Si2B1P4-2974_POSCAR, -39.383
Si3B5-3142_POSCAR, -46.507
Si3B5Mo6-5490_POSCAR, -116.08
B32-335_POSCAR, -201.23
Si2B2Mo5P1-2444_POSCAR, -85.836
Si6B2P2-6940_POSCAR, -55.118
Si8Mo2-1699_POSCAR, -62.781
Mo2P4-675_POSCAR, -44.494
Si2B2Mo5P3-2691_POSCAR, -98.055
Si9Mo3-6810_POSCAR, -81.501
Si3B2Mo9P4-5428_POSCAR, -152.53
Si5P2-3175_POSCAR, -36.759
Si5B3P4-1091_POSCAR, -68.807
Mo20-1831_POSCAR, -209.94
Si4B2-5571_POSCAR, -32.877
Si3P2-1287_POSCAR, -26.208
B3Mo9P8-4995_POSCAR, -166.37
Si4B2-964_POSCAR, -32.404
Mo2P8-5857_POSCAR, -65.237
Mo13P5-5656_POSCAR, -170.64
Si3Mo2P4-1099_POSCAR, -60.283
Si5B3-3615_POSCAR, -44.559
B1Mo1P2-7207_POSCAR, -28.944
Si3B6P5-2394_POSCAR, -84.315
Si6Mo6-26_POSCAR, -99.046
B3Mo8P3-5860_POSCAR, -126.49
Si3B2P2-5063_POSCAR, -39.374
B2Mo2P2-5923_POSCAR, -46.665
Si8B2P2-1665_POSCAR, -66.374
Si6Mo5-3553_POSCAR, -89.465
Si1B1Mo2P1-7013_POSCAR, -40.368
Si4B6Mo8-1268_POSCAR, -153.46
Si2Mo2P4-2838_POSCAR, -55.293
Mo7P5-7300_POSCAR, -107.16
Si2B2Mo5P3-2443_POSCAR, -96.762
B2Mo4P2-2268_POSCAR, -68.711
Si4B2-94_POSCAR, -32.973
Si2B2P2-6694_POSCAR, -34.937
Si4Mo2P6-2445_POSCAR, -75.376
Si4B2P4-4154_POSCAR, -56.887
Si3B2P5-3216_POSCAR, -56.148
Si3B7-1848_POSCAR, -58.966
Si1B5Mo4-1267_POSCAR,  -84.85
Si4B2P2-6511_POSCAR, -45.064
Si4B8-4892_POSCAR, -71.312
B4Mo12-5918_POSCAR, -156.73
Si3Mo1P8-5015_POSCAR,  -69.04
Si4P6-6321_POSCAR, -52.421
Si3P6-6209_POSCAR, -46.134
B4Mo5P1-1323_POSCAR, -88.404
Si2Mo1P3-921_POSCAR, -37.524
Si7Mo2P3-5347_POSCAR, -75.627
Si5P2-2403_POSCAR, -36.806
Si5B5P10-4546_POSCAR, -112.73
Si4B1-3006_POSCAR, -26.299
Si3Mo2P3-2178_POSCAR, -54.877
Si5Mo1-1981_POSCAR, -37.295
Mo3P7-3324_POSCAR, -72.683
Si1P3-6708_POSCAR, -20.881
Mo2P10-5348_POSCAR, -78.784
Mo5P7-5186_POSCAR, -96.412
Si2Mo2P6-2129_POSCAR, -65.352
Si3B5-5898_POSCAR, -47.133
Si7B3P4-4698_POSCAR, -78.213
Si3Mo2P3-6831_POSCAR, -54.693
Si8B4-215_POSCAR,  -66.98
Si3B1P2-7014_POSCAR, -32.338
Si2P9-1012_POSCAR, -58.158
Si4B2Mo4P2-1629_POSCAR, -89.844
B4Mo10P2-2532_POSCAR,  -149.7
Si2B2Mo3P5-2712_POSCAR, -84.278
Si1Mo1P2-5926_POSCAR, -27.246
Si3Mo2P7-3859_POSCAR, -75.775
B7Mo3-3093_POSCAR,  -79.13
B2Mo5P3-1611_POSCAR, -86.364
Si2B6-6303_POSCAR, -48.337
Si1Mo2P5-6292_POSCAR, -54.682
B2Mo8P2-1511_POSCAR, -115.09
Si3B2P1-4870_POSCAR, -34.431
Si3P5-2138_POSCAR, -43.325
Si8B4-486_POSCAR, -66.806
Si4B4P4-351_POSCAR, -69.307
Si3B2P11-7156_POSCAR, -86.924
Si4-347_POSCAR,  -20.45
B6Mo10P2-1834_POSCAR, -162.81
Si1Mo3P3-5550_POSCAR, -56.928
Si6Mo4-4064_POSCAR,   -76.9
Si1B2Mo1-7086_POSCAR, -29.128
B4Mo6P2-6585_POSCAR, -106.71
Si4B4P4-3586_POSCAR, -70.052
Si8Mo8-411_POSCAR, -131.96
B2Mo6P4-1602_POSCAR, -103.94
Si7P13-3379_POSCAR, -104.99
B8Mo2-2736_POSCAR, -75.633
Si7B3P2-4795_POSCAR,  -68.08
Si2B2Mo4P1-1433_POSCAR, -74.891
Si5Mo4P5-1262_POSCAR, -99.593
Si8B3Mo7-3401_POSCAR, -142.16
Si1Mo2P1-3240_POSCAR, -33.648
Si3Mo2P5-2092_POSCAR, -64.386
Si3B8-4791_POSCAR, -65.827
Si5Mo3P4-4055_POSCAR, -82.254
Si4B1-1531_POSCAR, -26.084
Si4B8-4011_POSCAR, -70.245
Si3B3-4876_POSCAR, -34.021
Si7P5-2720_POSCAR, -64.327
Si4Mo2P6-4602_POSCAR,  -74.83
Si3B5-7220_POSCAR, -47.017
B2Mo12P3-1302_POSCAR, -163.03
Si3Mo2P2-3543_POSCAR, -49.587
Si5B1Mo10-3069_POSCAR, -147.68
B3Mo6P2-2789_POSCAR, -98.582
P16-230_POSCAR, -81.368
Si3Mo2P7-4315_POSCAR, -75.204
Mo12-349_POSCAR,  -125.9
B6Mo12P2-6341_POSCAR, -186.06
Si5B4-3789_POSCAR, -49.696
Si2Mo2P5-6854_POSCAR, -58.948
Si2Mo2P5-2694_POSCAR, -59.274
Si1B4Mo1-1079_POSCAR, -43.067
Si4B4P12-3746_POSCAR, -109.96
Si12Mo12-320_POSCAR, -201.02
B2Mo3-7308_POSCAR, -46.818
Si1Mo1P2-858_POSCAR, -27.174
Si5P11-2887_POSCAR, -80.366
Si2P4-1587_POSCAR, -31.404
Si2B6-665_POSCAR, -47.684
B4Mo4P4-4455_POSCAR,  -93.58
Si4P8-2767_POSCAR, -64.029
Si8B4-50_POSCAR, -66.565
Si4P2-2827_POSCAR, -31.602
Si8B3P4-3377_POSCAR, -83.232
